2008-06-01	0	1
2008-06-02	0	1
2008-06-03	0	1
2008-06-04	2	1
2008-06-05	1	2
2008-06-06	1	0
2008-06-08	1	0
2008-06-10	3	0
2008-06-11	1	1
2008-06-12	0	1
2008-06-14	0	1
2008-06-15	0	1
2008-06-16	0	1
2008-06-18	1	0
2008-06-19	0	2
2008-06-20	1	1
2008-06-22	1	1
2008-06-23	1	0
2008-06-24	2	0
2008-06-25	2	1
2008-06-26	2	2
2008-06-27	0	1
2008-06-28	0	1
2008-06-29	2	1
2008-07-03	2	0
2008-07-06	0	2
2008-07-08	1	0
2008-07-09	0	3
2008-07-10	1	2
2008-07-12	0	1
2008-07-14	5	4
2008-07-15	0	1
2008-07-16	2	1
2008-07-17	2	3
2008-07-18	4	4
2008-07-19	0	2
2008-07-20	1	0
2008-07-21	4	1
2008-07-22	1	4
2008-07-23	0	1
2008-07-24	0	4
2008-07-25	0	2
2008-07-26	0	1
2008-07-28	2	4
2008-07-29	2	3
2008-07-30	0	3
2008-07-31	4	8
2008-08-01	2	2
2008-08-04	0	1
2008-08-05	2	2
2008-08-06	2	2
2008-08-15	1	0
2008-08-20	1	0
2008-08-21	0	1
2008-08-22	1	0
2008-08-23	0	2
2008-08-24	1	0
2008-08-25	1	0
2008-08-26	0	1
2008-08-27	0	1
2008-09-01	0	2
2008-09-02	0	1
2008-09-03	1	1
2008-09-04	2	0
2008-09-05	0	2
2008-09-06	0	1
2008-09-08	1	3
2008-09-09	0	1
2008-09-10	1	1
2008-09-11	1	0
2008-09-12	3	3
2008-09-14	0	1
2008-09-15	4	0
2008-09-16	5	1
2008-09-17	3	5
2008-09-18	2	3
2008-09-19	1	1
2008-09-20	1	0
2008-09-23	1	0
2008-10-01	1	0
2008-10-07	1	0
2008-10-09	3	2
2008-10-14	0	1
2008-10-15	1	0
2008-10-16	1	0
2008-10-17	3	2
2008-10-20	2	1
2008-10-23	1	0
2008-11-13	1	1
2008-11-16	0	1
2008-11-17	0	1
2008-11-18	1	1
2008-11-19	0	2
2008-11-20	0	4
2008-11-21	2	0
2008-11-26	1	1
2009-01-07	0	1
2009-02-17	1	1
2009-02-25	0	1
2009-03-02	1	0
2009-03-07	1	0
2009-03-09	1	0
2009-03-27	0	1
2009-04-16	0	1
2009-06-17	1	0
2009-06-30	1	0
2009-07-23	0	1
2009-07-24	0	1
2009-09-17	1	0
2009-11-06	1	0
2009-11-08	0	1
2009-11-10	0	1
2009-11-20	0	1
2009-11-21	0	1
2009-11-25	0	1
2009-12-02	0	1
2009-12-10	0	1
2009-12-16	0	1
2009-12-23	1	0
2010-01-15	0	1
2010-01-18	0	1
2010-03-31	1	0
2010-04-22	2	0
2010-05-27	0	1
2010-06-03	1	0
2010-06-14	0	1
2010-07-12	1	0
2010-07-16	2	0
2010-08-01	0	1
2010-08-20	0	1
2010-08-25	1	0
2010-09-04	1	0
2010-09-06	0	1
2010-09-21	1	0
2010-09-28	1	0
2010-09-29	1	0
2010-10-01	1	0
2010-10-21	0	2
2010-10-22	0	1
2010-10-26	1	0
2010-11-01	0	1
2010-11-02	1	0
2010-11-05	0	1
2010-11-06	0	1
2010-11-09	1	1
2010-11-10	4	2
2010-11-11	3	1
2010-11-12	2	3
2010-11-13	1	0
2010-11-14	1	0
2010-11-15	1	1
2010-11-16	0	1
2010-11-17	1	4
2010-11-18	1	1
2010-11-19	12	15
2010-11-20	3	4
2010-11-21	1	1
2010-11-22	7	6
2010-11-23	4	3
2010-11-24	4	3
2010-11-25	11	13
2010-11-26	2	4
2010-11-27	1	1
2010-11-28	4	2
2010-11-29	4	2
2010-11-30	4	15
2010-12-01	3	7
2010-12-02	3	4
2010-12-03	1	2
2010-12-04	1	2
2010-12-05	2	2
2010-12-06	2	5
2010-12-07	0	2
2010-12-08	5	2
2010-12-09	1	2
2010-12-10	2	0
2010-12-11	0	1
2010-12-12	1	0
2010-12-13	1	2
2010-12-14	0	1
2010-12-15	0	1
2010-12-16	4	4
2010-12-17	1	1
2010-12-18	1	1
2010-12-19	1	0
2010-12-20	1	1
2010-12-21	7	12
2010-12-22	4	4
2010-12-23	1	5
2010-12-24	2	4
2010-12-25	1	0
2010-12-27	1	1
2010-12-28	1	5
2010-12-29	1	4
2010-12-30	0	2
