2015-06-11	1	0
2015-07-29	1	0
2015-10-21	0	1
2015-10-22	0	6
2015-12-28	1	0
2016-01-06	1	0
2016-01-07	0	1
2016-01-08	0	1
2016-01-26	0	1
2016-02-20	1	1
2016-02-22	1	0
2016-03-02	0	1
2016-03-03	0	1
2016-03-04	0	1
2016-03-05	2	0
2016-03-07	0	1
2016-03-08	1	1
2016-03-11	0	1
2016-03-13	1	0
2016-03-16	1	1
2016-03-18	1	0
2016-03-23	1	0
2016-03-30	0	1
2016-04-10	1	0
2016-04-13	1	0
2016-04-19	0	1
2016-04-20	1	0
2016-04-27	1	0
2016-05-05	0	1
2016-05-06	0	2
2016-05-07	1	0
2016-05-09	0	1
2016-05-10	1	1
2016-05-11	0	1
2016-05-12	0	1
2016-05-16	1	0
2016-05-21	2	1
2016-05-23	1	0
2016-05-24	0	1
2016-05-25	1	0
2016-05-26	0	1
2016-05-27	1	1
2016-05-29	1	0
2016-05-30	2	1
2016-05-31	0	1
2016-06-01	1	1
2016-06-02	1	0
2016-06-04	0	1
2016-06-05	1	0
2016-06-07	3	0
2016-06-09	0	2
2016-06-13	0	1
2016-06-15	0	3
2016-06-17	1	1
2016-06-19	2	0
2016-06-20	1	0
2016-06-21	74	217
2016-06-22	83	187
2016-06-23	87	213
2016-06-24	207	373
2016-06-25	19	18
2016-06-26	19	12
2016-06-27	82	139
2016-06-28	71	177
2016-06-29	85	194
2016-06-30	66	160
2016-07-01	76	183
2016-07-02	10	7
2016-07-03	17	20
2016-07-04	51	76
2016-07-05	59	112
2016-07-06	55	108
2016-07-07	75	169
2016-07-08	61	139
2016-07-09	7	15
2016-07-10	7	10
2016-07-11	72	187
2016-07-12	89	244
2016-07-13	58	109
2016-07-14	64	127
2016-07-15	71	151
2016-07-16	8	8
2016-07-17	14	12
2016-07-18	54	125
2016-07-19	87	179
2016-07-20	61	133
2016-07-21	52	172
2016-07-22	56	150
2016-07-23	8	9
2016-07-24	11	7
2016-07-25	57	126
2016-07-26	57	90
2016-07-27	174	577
2016-07-28	156	469
2016-07-29	136	381
2016-07-30	19	34
2016-07-31	23	33
2016-08-01	173	447
2016-08-02	100	206
2016-08-03	71	203
2016-08-04	59	159
2016-08-05	75	215
2016-08-06	10	13
2016-08-07	13	20
2016-08-08	69	165
2016-08-09	64	83
2016-08-10	66	164
2016-08-11	122	377
2016-08-12	96	278
2016-08-13	18	5
2016-08-14	13	7
2016-08-15	117	257
2016-08-16	59	86
2016-08-17	70	80
2016-08-18	75	136
2016-08-19	57	106
2016-08-20	10	9
2016-08-21	14	8
2016-08-22	76	161
2016-08-23	70	157
2016-08-24	63	140
2016-08-25	85	220
2016-08-26	73	157
2016-08-27	16	19
2016-08-28	7	13
2016-08-29	52	137
2016-08-30	61	123
2016-08-31	68	149
2016-09-01	56	153
2016-09-02	67	184
2016-09-03	7	4
2016-09-04	4	9
2016-09-05	50	78
2016-09-06	84	125
2016-09-07	55	119
2016-09-08	72	125
2016-09-09	59	128
2016-09-10	18	28
2016-09-11	11	16
2016-09-12	86	208
2016-09-13	66	122
2016-09-14	70	175
2016-09-15	9	6
2016-09-16	4	4
2016-09-17	6	8
2016-09-18	7	8
2016-09-19	45	61
2016-09-20	38	100
2016-09-21	60	82
2016-09-22	57	100
2016-09-23	58	132
2016-09-24	7	5
2016-09-25	11	5
2016-09-26	62	139
2016-09-27	73	120
2016-09-28	48	103
2016-09-29	46	77
2016-09-30	68	106
2016-10-01	3	4
2016-10-02	1	5
2016-10-03	5	9
2016-10-04	4	5
2016-10-05	4	3
2016-10-06	8	4
2016-10-07	4	6
2016-10-08	4	2
2016-10-09	6	8
2016-10-10	47	47
2016-10-11	36	45
2016-10-12	40	40
2016-10-13	43	65
2016-10-14	46	93
2016-10-15	8	4
2016-10-16	7	3
2016-10-17	42	108
2016-10-18	29	58
2016-10-19	37	72
2016-10-20	30	34
2016-10-21	55	120
2016-10-22	6	7
2016-10-23	5	8
2016-10-24	35	32
2016-10-25	21	45
2016-10-26	38	81
2016-10-27	24	72
2016-10-28	43	99
2016-10-29	6	8
2016-10-30	4	10
2016-10-31	42	79
2016-11-01	29	45
2016-11-02	51	117
2016-11-03	59	120
2016-11-04	40	91
2016-11-05	9	8
2016-11-06	4	9
2016-11-07	47	145
2016-11-08	39	70
2016-11-09	60	148
2016-11-10	27	76
2016-11-11	68	159
2016-11-12	10	12
2016-11-13	8	6
2016-11-14	44	48
2016-11-15	55	67
2016-11-16	55	96
2016-11-17	74	118
2016-11-18	39	50
2016-11-19	11	6
2016-11-20	11	18
2016-11-21	51	132
2016-11-22	108	215
2016-11-23	88	229
2016-11-24	101	198
2016-11-25	98	165
2016-11-26	16	12
2016-11-27	13	6
2016-11-28	82	118
2016-11-29	146	306
2016-11-30	104	136
2016-12-01	67	123
2016-12-02	104	261
2016-12-03	12	9
2016-12-04	17	21
2016-12-05	75	131
2016-12-06	58	191
2016-12-07	63	79
2016-12-08	97	287
2016-12-09	156	474
2016-12-10	21	43
2016-12-11	17	31
2016-12-12	303	1068
2016-12-13	107	266
2016-12-14	136	492
2016-12-15	83	188
2016-12-16	59	141
2016-12-17	11	14
2016-12-18	11	11
2016-12-19	72	198
2016-12-20	72	140
2016-12-21	44	122
2016-12-22	54	146
2016-12-23	81	299
2016-12-24	11	18
2016-12-25	13	19
2016-12-26	84	204
2016-12-27	48	105
2016-12-28	60	155
2016-12-29	40	106
2016-12-30	75	156
2016-12-31	12	11
2017-01-01	9	4
2017-01-02	10	9
2017-01-03	66	192
2017-01-04	59	77
2017-01-05	36	85
2017-01-06	78	228
2017-01-07	14	14
2017-01-08	13	18
2017-01-09	71	185
2017-01-10	90	232
2017-01-11	122	389
2017-01-12	118	270
2017-01-13	223	725
2017-01-14	33	55
2017-01-15	20	58
2017-01-16	343	1066
2017-01-17	253	620
2017-01-18	150	435
2017-01-19	84	350
2017-01-20	128	187
2017-01-21	14	17
2017-01-22	9	13
2017-01-23	53	92
2017-01-24	105	297
2017-01-25	58	120
2017-01-26	77	89
2017-01-27	5	6
2017-01-28	4	13
2017-01-29	11	3
2017-01-30	6	3
2017-01-31	2	8
2017-02-01	6	5
2017-02-02	9	10
2017-02-03	57	117
2017-02-04	10	18
2017-02-05	12	10
2017-02-06	56	79
2017-02-07	53	132
2017-02-08	48	88
2017-02-09	46	44
2017-02-10	52	160
2017-02-11	14	24
2017-02-12	19	16
2017-02-13	72	117
2017-02-14	48	100
2017-02-15	49	174
2017-02-16	67	158
2017-02-17	72	201
2017-02-18	14	21
2017-02-19	10	8
2017-02-20	64	138
2017-02-21	72	102
2017-02-22	64	144
2017-02-23	61	119
2017-02-24	59	76
2017-02-25	15	11
2017-02-26	15	14
2017-02-27	59	104
2017-02-28	51	127
2017-03-01	42	36
2017-03-02	59	130
2017-03-03	64	81
2017-03-04	13	17
2017-03-05	14	7
2017-03-06	64	80
2017-03-07	62	96
2017-03-08	49	92
2017-03-09	72	111
2017-03-10	70	116
2017-03-11	5	7
2017-03-12	13	8
2017-03-13	64	73
2017-03-14	58	125
2017-03-15	82	152
2017-03-16	36	80
2017-03-17	55	124
2017-03-18	13	14
2017-03-19	9	7
2017-03-20	65	120
2017-03-21	43	85
2017-03-22	57	125
2017-03-23	73	119
2017-03-24	58	81
2017-03-25	10	10
2017-03-26	5	9
2017-03-27	63	160
2017-03-28	43	109
2017-03-29	74	237
2017-03-30	140	408
2017-03-31	59	126
2017-04-01	7	4
2017-04-02	5	10
2017-04-03	4	2
2017-04-04	11	5
2017-04-05	38	43
2017-04-06	55	55
2017-04-07	55	59
2017-04-08	15	5
2017-04-09	6	10
2017-04-10	94	287
2017-04-11	78	135
2017-04-12	48	134
2017-04-13	50	79
2017-04-14	85	231
2017-04-15	14	26
2017-04-16	13	24
2017-04-17	80	222
2017-04-18	85	268
2017-04-19	136	295
2017-04-20	71	176
2017-04-21	76	228
2017-04-22	19	59
2017-04-23	22	36
2017-04-24	136	351
2017-04-25	67	145
2017-04-26	67	147
2017-04-27	80	202
2017-04-28	66	88
2017-04-29	8	13
2017-04-30	8	7
2017-05-01	4	14
2017-05-02	44	82
2017-05-03	75	138
2017-05-04	69	163
2017-05-05	92	223
2017-05-06	23	28
2017-05-07	20	30
2017-05-08	138	386
2017-05-09	110	316
2017-05-10	169	492
2017-05-11	248	639
2017-05-12	189	458
2017-05-13	34	44
2017-05-14	24	14
2017-05-15	112	171
2017-05-16	102	172
2017-05-17	101	134
2017-05-18	97	191
2017-05-19	94	242
2017-05-20	26	17
2017-05-21	23	19
2017-05-22	104	311
2017-05-23	192	637
2017-05-24	179	427
2017-05-25	241	650
2017-05-26	177	423
2017-05-27	32	46
2017-05-28	24	37
2017-05-29	31	23
2017-05-30	15	22
2017-05-31	121	262
2017-06-01	222	692
