2009-10-26	0	1
2009-10-30	1	3
2009-10-31	1	1
2009-11-01	1	5
2009-11-02	0	1
2009-11-03	3	1
2009-11-04	1	1
2009-11-05	1	1
2009-11-10	0	1
2009-11-11	0	1
2009-11-18	1	2
2009-11-22	0	1
2009-11-24	1	2
2009-12-31	1	0
2010-01-10	0	1
2010-03-05	1	0
2010-03-06	0	1
2010-05-11	1	0
2013-07-10	1	0
2013-07-11	1	0
2013-07-31	0	1
2013-08-28	0	2
2013-10-14	1	1
2013-10-16	0	1
2013-10-23	0	1
2013-10-29	1	0
2013-10-30	0	1
2013-11-05	1	0
2013-11-06	1	0
2013-11-07	1	0
2013-11-20	1	0
2013-11-29	1	0
2013-12-05	0	1
2014-02-27	1	1
2014-03-03	1	0
2014-03-11	1	0
2014-03-13	1	0
2014-03-16	1	0
2014-03-20	1	0
2014-03-28	1	1
2014-04-02	1	0
2014-04-04	1	0
2014-04-06	1	0
2014-04-17	0	1
2014-05-09	0	1
2014-05-29	1	0
2014-08-07	0	1
2014-08-09	1	0
2014-08-16	0	1
2014-08-24	0	1
2014-09-02	0	1
2014-11-11	1	0
2014-11-20	0	1
2014-12-24	1	0
2015-01-07	0	1
2015-01-23	0	1
2015-02-09	1	0
2015-02-27	1	0
2015-03-15	1	0
2015-03-19	1	0
2015-03-24	0	1
2015-04-01	1	0
2015-04-25	0	1
2015-04-30	2	0
2015-05-04	0	1
2015-05-06	1	1
2015-05-12	1	0
2015-05-16	1	0
2015-05-24	1	0
2015-05-26	0	1
2015-05-30	1	0
2015-06-01	1	2
2015-06-02	0	1
2015-06-04	0	1
2015-06-09	0	1
2015-06-13	1	1
2015-06-16	1	0
2015-06-17	2	1
2015-06-19	0	4
2015-06-23	1	1
2015-06-24	1	0
2015-06-25	1	1
2015-06-29	1	1
2015-06-30	1	0
2015-07-01	0	1
2015-07-03	1	1
2015-07-04	2	2
2015-07-06	1	0
2015-07-07	1	0
2015-07-08	2	0
2015-07-09	0	1
2015-07-10	5	1
2015-07-11	2	1
2015-07-12	5	0
2015-07-13	17	5
2015-07-14	36	40
2015-07-15	47	75
2015-07-16	13	23
2015-07-17	29	20
2015-07-18	2	1
2015-07-19	7	1
2015-07-20	15	33
2015-07-21	22	29
2015-07-22	31	55
2015-07-23	44	101
2015-07-24	54	28
2015-07-25	17	8
2015-07-26	7	5
2015-07-27	35	40
2015-07-28	21	41
2015-07-29	55	50
2015-07-30	27	55
2015-07-31	25	44
2015-08-01	10	2
2015-08-02	2	3
2015-08-03	27	37
2015-08-04	22	24
2015-08-05	14	26
2015-08-06	16	18
2015-08-07	13	38
2015-08-08	1	2
2015-08-09	2	1
2015-08-10	20	23
2015-08-11	15	37
2015-08-12	13	24
2015-08-13	11	17
2015-08-14	14	41
2015-08-15	3	4
2015-08-16	2	1
2015-08-17	22	39
2015-08-18	9	23
2015-08-19	7	24
2015-08-20	10	8
2015-08-21	12	21
2015-08-22	1	2
2015-08-23	2	3
2015-08-24	12	32
2015-08-25	21	24
2015-08-26	16	17
2015-08-27	13	16
2015-08-28	14	13
2015-08-29	3	2
2015-08-30	1	1
2015-08-31	9	1
2015-09-01	7	16
2015-09-02	7	7
2015-09-03	0	2
2015-09-04	1	3
2015-09-05	1	1
2015-09-06	1	1
2015-09-07	11	7
2015-09-08	15	12
2015-09-09	7	6
2015-09-10	7	3
2015-09-11	8	17
2015-09-12	3	4
2015-09-13	3	1
2015-09-14	6	9
2015-09-15	5	6
2015-09-16	9	4
2015-09-17	4	7
2015-09-18	13	3
2015-09-19	2	1
2015-09-20	4	1
2015-09-21	8	8
2015-09-22	11	7
2015-09-23	12	5
2015-09-24	8	16
2015-09-25	12	5
2015-09-26	1	0
2015-09-28	22	9
2015-09-29	15	9
2015-09-30	8	6
2015-10-01	0	1
2015-10-02	7	0
2015-10-03	2	1
2015-10-04	3	0
2015-10-05	2	0
2015-10-07	2	1
2015-10-08	5	6
2015-10-09	5	1
2015-10-10	3	0
2015-10-11	2	2
2015-10-12	7	4
2015-10-13	6	4
2015-10-14	9	6
2015-10-15	21	25
2015-10-16	20	12
2015-10-17	7	2
2015-10-18	3	1
2015-10-19	10	16
2015-10-20	18	9
2015-10-21	8	13
2015-10-22	11	25
2015-10-23	21	24
2015-10-24	4	1
2015-10-25	4	1
2015-10-26	26	24
2015-10-27	21	11
2015-10-28	18	13
2015-10-29	21	32
2015-10-30	12	22
2015-10-31	2	4
2015-11-01	2	2
2015-11-02	6	11
2015-11-03	13	13
2015-11-04	17	6
2015-11-05	15	7
2015-11-06	19	29
2015-11-07	5	1
2015-11-08	3	3
2015-11-09	20	32
2015-11-10	27	52
2015-11-11	32	41
2015-11-12	23	19
2015-11-13	15	25
2015-11-14	6	5
2015-11-15	6	1
2015-11-16	20	19
2015-11-17	32	110
2015-11-18	30	67
2015-11-19	19	33
2015-11-20	17	37
2015-11-21	2	3
2015-11-22	5	4
2015-11-23	54	44
2015-11-24	15	29
2015-11-25	12	29
2015-11-26	19	30
2015-11-27	8	8
2015-11-28	1	1
2015-11-29	2	3
2015-11-30	10	6
2015-12-01	15	18
2015-12-02	9	18
2015-12-03	17	28
2015-12-04	10	34
2015-12-05	6	2
2015-12-06	14	1
2015-12-07	26	10
2015-12-08	30	34
2015-12-09	18	15
2015-12-10	22	15
2015-12-11	19	21
2015-12-12	5	3
2015-12-13	0	2
2015-12-14	23	34
2015-12-15	20	29
2015-12-16	25	71
2015-12-17	21	57
2015-12-18	10	14
2015-12-19	1	1
2015-12-20	3	0
2015-12-21	15	28
2015-12-22	9	30
2015-12-23	16	28
2015-12-24	19	15
2015-12-25	21	26
2015-12-26	4	5
2015-12-27	2	3
2015-12-28	19	31
2015-12-29	6	27
2015-12-30	12	43
2015-12-31	8	30
2016-01-01	4	0
2016-01-02	3	0
2016-01-03	3	3
2016-01-04	8	10
2016-01-05	20	23
2016-01-06	17	46
2016-01-07	8	10
2016-01-08	17	42
2016-01-09	5	1
2016-01-10	4	3
2016-01-11	19	20
2016-01-12	31	27
2016-01-13	16	14
2016-01-14	16	17
2016-01-15	9	21
2016-01-16	0	2
2016-01-17	3	1
2016-01-18	9	8
2016-01-19	12	24
2016-01-20	10	25
2016-01-21	14	19
2016-01-22	7	11
2016-01-23	1	0
2016-01-24	0	1
2016-01-25	15	6
2016-01-26	4	10
2016-01-27	13	17
2016-01-28	6	10
2016-01-29	6	16
2016-01-30	1	0
2016-01-31	0	1
2016-02-01	9	5
2016-02-02	14	9
2016-02-03	11	9
2016-02-04	8	14
2016-02-05	8	3
2016-02-06	1	1
2016-02-08	1	0
2016-02-10	1	3
2016-02-11	2	0
2016-02-12	1	0
2016-02-13	1	0
2016-02-14	4	3
2016-02-15	13	7
2016-02-16	23	14
2016-02-17	10	14
2016-02-18	6	20
2016-02-19	11	37
2016-02-20	1	1
2016-02-21	1	2
2016-02-22	8	23
2016-02-23	14	19
2016-02-24	11	13
2016-02-25	13	10
2016-02-26	14	13
2016-02-27	3	0
2016-02-28	5	0
2016-02-29	15	9
2016-03-01	28	25
2016-03-02	18	23
2016-03-03	8	15
2016-03-04	15	13
2016-03-05	5	4
2016-03-06	1	0
2016-03-07	11	7
2016-03-08	5	8
2016-03-09	7	4
2016-03-10	11	16
2016-03-11	6	3
2016-03-12	2	1
2016-03-13	1	0
2016-03-14	9	3
2016-03-15	8	12
2016-03-16	5	6
2016-03-17	8	8
2016-03-18	12	30
2016-03-19	2	0
2016-03-20	2	2
2016-03-21	68	34
2016-03-22	16	16
2016-03-23	20	22
2016-03-24	12	18
2016-03-25	10	13
2016-03-26	1	1
2016-03-27	6	4
2016-03-28	11	14
2016-03-29	7	19
2016-03-30	9	7
2016-03-31	17	4
2016-04-01	11	5
2016-04-02	2	2
2016-04-03	3	0
2016-04-05	8	8
2016-04-06	4	7
2016-04-07	7	11
2016-04-08	7	9
2016-04-09	8	0
2016-04-10	3	0
2016-04-11	4	5
2016-04-12	16	5
2016-04-13	12	14
2016-04-14	14	10
2016-04-15	5	6
2016-04-16	3	1
2016-04-17	3	1
2016-04-18	5	10
2016-04-19	9	7
2016-04-20	8	14
2016-04-21	7	7
2016-04-22	8	5
2016-04-24	4	0
2016-04-25	6	5
2016-04-26	24	10
2016-04-27	29	22
2016-04-28	24	28
2016-04-29	32	22
2016-04-30	2	3
2016-05-01	5	1
2016-05-02	9	4
2016-05-03	17	20
2016-05-04	10	16
2016-05-05	16	22
2016-05-06	10	15
2016-05-08	4	1
2016-05-09	15	13
2016-05-10	27	8
2016-05-11	18	15
2016-05-12	7	10
2016-05-13	13	6
2016-05-14	5	1
2016-05-15	1	1
2016-05-16	6	7
2016-05-17	13	20
2016-05-18	19	18
2016-05-19	20	17
